Product	Avg. Session Duration	Buy-to-Detail Rate	Product Refund Amount	Product Refunds	Product Revenue	Quantity	Users
Pilot VB5 rolschrijver Blauw	0	0	0	0	162	100	5
Pilot VB5 rolschrijver Zwart	0	0	0	0	27	17	3
Pilot Vulling rolschrijver FriXion Point Blauw (pak 3 stuks)	0	0	0	0	18	4	2
Pilot Vulling rolschrijver FriXion Point Rood (pak 3 stuks)	0	0	0	0	64	14	3
Pilot Vulling rolschrijver FriXion Point Zwart (pak 3 stuks)	0	0	0	0	16	4	2
Pioneer A4 80gr superwit (5x500v)	0	0	0	0	314	20	1
"Plakband ""FRAGILE"" 50 mm x 66 m, asgat 76 mm (rol 66 meter)"	0	0	0	0	10	4	2
"Plano (Paper) A5 80-grams multifunctioneel papier voor inkjet en laser, wit (doos 10 x 500 vel)"	0	0	0	0	524	15	7
Plano (Paper) Plano Dynamic papier (pak 500 vel)	0	0	0	0	73	14	8
Plano Superior papier A4 80 g/m2 (doos 5 pakken)	0	0	0	0	588	22	5
Plantronics Headset M55	0	0	0	0	32	1	1
Plantronics oorkussen (pak 25 stuks)	0	0	0	0	32	1	1
Pledge Natuurlijke meubelpolish spuitbus 400 ml	0	0	0	0	10	2	1
"Pleister Leukoplast Breedte 1,25 cm, beige"	0	0	0	0	2	3	2
Politie blauw notitieboekje in binnenzakformaat	0	0	0	0	188	143	10
Polssteun toetsenbord Fellowes premium gel verstelb. grafiet	0	0	0	0	39	2	1
Polssteun voor toetsenbord Fellowes schuim saffierblauw	0	0	0	0	14	1	1
"Porseleinen servies Lunchbord, diameter 21 cm (doos 6 stuks)"	0	0	0	0	71	5	3
"Porseleinen servies Mok, 290 ml (doos 12 stuks)"	0	0	0	0	142	2	1
"Post-it® Bureau organizer Voor bureau, C50, zilver"	0	0	0	0	650	36	25
"Post-it® Dispenser Super Sticky Z-Notes ""Karate"" Wit, incl. 1 blok Z-Notes electric blue"	0	0	0	0	11	1	1
"Post-it® Easel Pad Meeting Charts 63,5 x 77,4 cm wit 30 vel 559 pak van 2"	0	0	0	0	113	2	1
"Post-it® Flip-overblok 63,5 x 76,2 cm wit 30 vel 559RP verpakking van 2 (pak 2 blokken)"	0	0	0	0	165	20	4
"Post-it® Flipoverpapier zelfklevend - Meeting Chart 63,5 x 77,5 cm, 30 vellen per blok (pak 2 x 30 vel)"	0	0	0	0	893	15	7
"Post-it® Index Pijlen 12 mm, rood, blauw, geel, groen en paars"	0	0	0	0	136	30	10
"Post-it® Index Pijlen 12 mm, rood, blauw, geel, groen en paars (pak 5 blokken)"	0	0	0	0	20	5	5
"Post-it® Index Pijlen 12 mm, roze, cyaan, geel en groen (pak 4 blokken)"	0	0	0	0	28	6	2
"Post-it® Index Smal 12 mm, 4 x 35 Indexen (pak 140 stuks)"	0	0	0	0	169	39	13
"Post-it® Index Smal 12 mm, 5 x 20 Indexen"	0	0	0	0	41	11	2
"Post-it® Index Standaard Duopack 25,4 x 43,2 mm, blauw (pak 2 stuks)"	0	0	0	0	34	8	4
"Post-it® Index Standaard Duopack 25,4 x 43,2 mm, geel (pak 2 stuks)"	0	0	0	0	47	11	3
"Post-it® Index Standaard Duopack 25,4 x 43,2 mm, groen (pak 2 stuks)"	0	0	0	0	60	14	9
"Post-it® Index Standaard Duopack 25,4 x 43,2 mm, rood (pak 2 stuks)"	0	0	0	0	432	102	6
"Post-it® Index Standaard Duopack 25,4 x 43,2 mm, roze (pak 2 stuks)"	0	0	0	0	47	11	2
"Post-it® Index Strong Standaard 25,4 x 38 mm, groen, blauw en rood met een witte achtergrond (blister 3 blokken)"	0	0	0	0	31	6	4
"Post-it® Index Strong Standaard 25,4 x 38 mm, rood, geel en blauw (pak 66 stuks)"	0	0	0	0	37	7	5
"Post-it® Index Strong Standaard 25,4 x 38 mm, roze, groen en oranje (pak 66 stuks)"	0	0	0	0	5	1	1
Post-it® Index Strong archiveringstabs 4 x Index gebogen (pak 24 stuks)	0	0	0	0	7	2	2
Post-it® Index Strong archiveringstabs 4 x Index plat (pak 24 stuks)	0	0	0	0	17	5	2
Post-it® Index Value Pack 12 x Index Standaard (pak 12 stuks)	0	0	0	0	319	20	12
Post-it® Index Value Pack 4 x Index Standaard rpakking 248 vel) (pak 200 vel)	0	0	0	0	77	10	5
Post-it® Index Value Pack 8 x Index Smal ) (verpakking 10 stuks) (pak 10 stuks)	0	0	0	0	52	6	6
"Post-it® Index met symbolen Handtekening-symbool, 25 mm (pak 50 stuks)"	0	0	0	0	34	15	2
"Post-it® Index met symbolen Uitroepteken-symbool, 25 mm (pak 50 stuks)"	0	0	0	0	101	34	6
"Post-it® Index met symbolen Vraagteken-symbool, 25 mm (pak 50 stuks)"	0	0	0	0	22	8	2
"Post-it® Indexmarkers mini 11,9 x 43,1 mm diverse kleuren, 4 x 35 verpakking, met dispensers 683-4 (pak 140 stuks)"	0	0	0	0	46	11	2
"Post-it® Indextabs 38x51 mm 24 vellen (4x6) blauw, geel, rood en groen (pak 24 stuks)"	0	0	0	0	13	4	3
"Post-it® Memobord zelfklevend 58,5 x 46 cm, lichtblauw marmer patroon"	0	0	0	0	448	25	2
"Post-it® Pagemarker 15 x 50 mm, 5 blokjes per pak, gesorteerde neonkleuren (pak 5 blokken)"	0	0	0	0	48	17	3
"Post-it® Pagemarker 25 x 76 mm, 3 blokjes per pak, gesorteerde neonkleuren (pak 3 blokken)"	0	0	0	0	27	9	3
"Post-it® Pagemarkers Neon 12,7 x 44,4 mm, 10 verschillende kleuren, 50 notes per blok (pak 10 stuks)"	0	0	0	0	7	2	2
"Post-it® Paginamarkers, 12,7 x 44,4 mm, diverse neon- en ultrakleuren, verpakking van 250 stuks (pak 5 blokken)"	0	0	0	0	3	1	1
Post-it® Post-it 670-5 - notes marker (package 5 pads)	0	0	0	0	8	3	2
Post-it® Post-it 670-5R - paginamarkering (package 5 pads)	0	0	0	0	3	1	1
Post-it® Post-it Super Sticky Table-Top 563R - flip-overblok (package 6 each)	0	0	0	0	78	4	4
Post-it® Post-it Super Sticky Table-Top 563R - flip-overblok (pak 6 stuks)	0	0	0	0	40	2	2
Post-it® Super Sticky Table-Top 563R - flip-overblok (blok 20 vel)	0	0	0	0	250	20	5
"Post-it® Super Sticky Z-Note-houder kat, wit, voor 100 plakbriefjes van 76 x 76 mm, CAT-330"	0	0	0	0	65	5	3
"Post-it® Super Sticky droog wisbare folie, 91,5 x 122 cm, glanzend wit"	0	0	0	0	45	1	1
"Post-it® Tafelflipover - Meeting Chart 50,8 x 58,4 cm (blok 20 vel)"	0	0	0	0	53	3	1
"Post-it® ® cover up en labelling tape Breedte 4,2 mm, 1 regel (pak 2 x 18 meter)"	0	0	0	0	21	5	1
PostNL Pakketzegel Nederland basis tot 10 kilo (set 5 stuks)	0	0	0	0	"1,080"	31	17
PostNL Postzegel Dispenser	0	0	0	0	63	12	7
PostNL Postzegel Internationaal Nederland (set 50 stuks)	0	0	0	0	"10,611"	162	61
PostNL Postzegel Nederland Frankeerwaarde 1 (rol 200 stuks)	0	0	0	0	"95,869"	624	427
PostNL Postzegel Nederland Frankeerwaarde 2 (rol 100 stuks)	0	0	0	0	"25,937"	169	141
"PostNL Postzegel Nederlandse Iconen Internationaal 1, 50 stuks (set 50 stuks)"	0	0	0	0	813	13	3
PostNL Zegel aangetekend Nederland voor brieven tot 2 kilo (set 5 stuks)	0	0	0	0	"2,000"	50	15
PostNL Zegel aangetekend Nederland voor pakketten tot 10 kilo (set 5 stuks)	0	0	0	0	172	4	1
"Powertape 50 mm x 25 m, zilver (rol 25 meter)"	0	0	0	0	16	2	1
Premium Line Bureauonderlegger	0	0	0	0	308	3	2
Premium Line Pennenhouder	0	0	0	0	31	1	1
"Presentatieringband Ringcapaciteit 20 mm, 4 rings, zwart"	0	0	0	0	72	20	2
"Presentatieringband Ringcapaciteit 25 mm, 4 rings D-mechaniek, wit"	0	0	0	0	427	172	5
"Presentatieringband Ringcapaciteit 35 mm, 4 rings D-mechaniek, wit"	0	0	0	0	250	97	7
"Presentatieringband Ringcapaciteit 40 mm, 4 rings D-mechaniek, wit"	0	0	0	0	520	197	7
Pressel (pak 25 stuks)	0	0	0	0	11	1	1
Pressel Afroller voor stretchfolie	0	0	0	0	338	5	5
Pressel Archiefdoos Van Golfkarton bruin 600 x 370 x 320 mm Met aparte deksel (pak 10 stuks)	0	0	0	0	"1,084"	33	9
"Pressel Archiefdoos gekleurd 260 x 100 x 325 mm, wit/blauw (pak 20 stuks)"	0	0	0	0	177	9	4
"Pressel Archiefdoos gekleurd 260 x 100 x 325 mm, wit/rood (pak 20 stuks)"	0	0	0	0	22	1	1
"Pressel Autolock-karton enkele golf, bruin A3: 430x310x150-250mm (pak 20 stuks)"	0	0	0	0	58	3	3
Pressel Beschermdoos voor A1 poster	0	0	0	0	81	2	1
"Pressel Buisfolie 200mm x 500m, 50Micr (rol 500 meter)"	0	0	0	0	47	1	1
"Pressel Catalogus-envelop, 245 x 348 mm, zelfklevend, karton, wit (doos 100 stuks)"	0	0	0	0	107	3	1
"Pressel Catalogus-envelop, 348 x 245 mm, zelfklevend, karton, bruin (pak 100 stuks)"	0	0	0	0	94	3	1
"Pressel Catalogus-envelop, 348 x 348 mm, zelfklevend, karton, bruin (pak 100 stuks)"	0	0	0	0	31	1	1
Pressel Complete Omsnoeringsband-Set	0	0	0	0	180	1	1
Pressel Doos enkele golf bruin 150 x 140 x 120mm (pak 25 stuks)	0	0	0	0	51	7	4
Pressel Doos enkele golf bruin 310 x 220 x 200mm (pak 25 stuks)	0	0	0	0	48	5	4
Pressel Doos enkele golf bruin 350 x 250 x 120mm (pak 25 stuks)	0	0	0	0	77	7	3
"Pressel Doos enkele golf bruin A4+, 330 x 225 x 150mm (pak 25 stuks)"	0	0	0	0	35	3	1
"Pressel Doos enkele golf bruin A4, 305 x 215 x 150mm (pak 25 stuks)"	0	0	0	0	119	13	4
"Pressel Doos enkele golf bruin A4, 305 x 215 x 200mm (pak 25 stuks)"	0	0	0	0	17	1	1
"Pressel Doos enkele golf bruin A5+, 250 x 175 x 100mm (pak 25 stuks)"	0	0	0	0	73	9	5
"Pressel Doos enkele golf bruin A5, 220 x 150 x 140mm (pak 25 stuks)"	0	0	0	0	345	53	5
"Pressel Doos van volkarton, 80 x 60 x 100mm, wit (pak 250 stuks)"	0	0	0	0	68	1	1
"Pressel Doos, dubbele golf, 1000 x 500 x 500mm, bruin (pak 5 stuks)"	0	0	0	0	93	4	3
"Pressel Doos, dubbele golf, 1000 x 700 x 500mm, bruin (pak 5 stuks)"	0	0	0	0	46	1	1
"Pressel Doos, dubbele golf, 180 x 160 x 150mm, bruin (pak 20 stuks)"	0	0	0	0	9	1	1
"Pressel Doos, dubbele golf, 190 x 440 x 500mm, bruin (pak 10 stuks)"	0	0	0	0	35	2	2
"Pressel Doos, dubbele golf, 250 x 200 x 150mm, wit (pak 25 stuks)"	0	0	0	0	42	2	1
"Pressel Doos, dubbele golf, 250 x 250 x 100mm, bruin (pak 10 stuks)"	0	0	0	0	22	3	3
"Pressel Doos, dubbele golf, 280 x 180 x 170mm, bruin (pak 10 stuks)"	0	0	0	0	345	49	8
"Pressel Doos, dubbele golf, 300 x 300 x 300mm, bruin (pak 20 stuks)"	0	0	0	0	283	9	4
"Pressel Doos, dubbele golf, 325 x 235 x 225mm, bruin (pak 20 stuks)"	0	0	0	0	119	5	1
"Pressel Doos, dubbele golf, 330 x 270 x 250mm, bruin (pak 20 stuks)"	0	0	0	0	153	6	4
"Pressel Doos, dubbele golf, 340 x 240 x 240mm, bruin (pak 10 stuks)"	0	0	0	0	9	1	1
"Pressel Doos, dubbele golf, 350 x 230 x 250mm, bruin (pak 20 stuks)"	0	0	0	0	49	2	2
"Pressel Doos, dubbele golf, 350 x 270 x 140mm, bruin (pak 10 stuks)"	0	0	0	0	10	1	1
"Pressel Doos, dubbele golf, 350 x 350 x 200mm, bruin (pak 20 stuks)"	0	0	0	0	229	8	2
"Pressel Doos, dubbele golf, 370 x 270 x 210mm, bruin (pak 20 stuks)"	0	0	0	0	16	1	1
"Pressel Doos, dubbele golf, 380 x 280 x 180mm, bruin (pak 10 stuks)"	0	0	0	0	321	27	5
"Pressel Doos, dubbele golf, 430 x 290 x 350mm, bruin (pak 20 stuks)"	0	0	0	0	141	5	1
"Pressel Doos, dubbele golf, 430 x 350 x 200mm, bruin (pak 20 stuks)"	0	0	0	0	137	5	5
"Pressel Doos, dubbele golf, 480 x 280 x 300mm, bruin (pak 10 stuks)"	0	0	0	0	498	39	10
"Pressel Doos, dubbele golf, 500 x 400 x 350mm, bruin (pak 10 stuks)"	0	0	0	0	47	2	2
"Pressel Doos, dubbele golf, 500 x 500 x 300mm, bruin (pak 10 stuks)"	0	0	0	0	50	2	1
"Pressel Doos, dubbele golf, 500 x 500 x 500mm, bruin (pak 10 stuks)"	0	0	0	0	52	2	2
"Pressel Doos, dubbele golf, 540 x 340 x 320mm, bruin (pak 10 stuks)"	0	0	0	0	30	2	2
"Pressel Doos, dubbele golf, 540 x 440 x 450mm, bruin (pak 10 stuks)"	0	0	0	0	143	6	5
"Pressel Doos, dubbele golf, 590x390x385mm (pak 10 stuks)"	0	0	0	0	17	1	1
"Pressel Doos, dubbele golf, 600 x 400 x 200mm, bruin (pak 10 stuks)"	0	0	0	0	125	5	3
"Pressel Doos, dubbele golf, 600 x 600 x 300mm, bruin (pak 10 stuks)"	0	0	0	0	114	3	2
"Pressel Doos, dubbele golf, 600 x 600 x 600mm, bruin (pak 10 stuks)"	0	0	0	0	38	1	1
"Pressel Doos, dubbele golf, 650 x 450 x 500mm, bruin (pak 10 stuks)"	0	0	0	0	25	1	1
"Pressel Doos, dubbele golf, 650 x 550 x 500mm, bruin (pak 10 stuks)"	0	0	0	0	31	1	1
"Pressel Doos, dubbele golf, 700 x 700 x 700mm, bruin (pak 5 stuks)"	0	0	0	0	42	1	1
"Pressel Doos, dubbele golf, 790x390x185mm (pak 10 stuks)"	0	0	0	0	23	1	1
"Pressel Doos, dubbele golf, 800 x 500 x 300mm, bruin (pak 10 stuks)"	0	0	0	0	31	1	1
"Pressel Doos, dubbele golf, 800 x 500 x 500mm, bruin (pak 10 stuks)"	0	0	0	0	681	19	7
"Pressel Doos, enkele golf, 200 x 140 x 140mm, bruin (pak 25 stuks)"	0	0	0	0	97	14	3
"Pressel Doos, enkele golf, 200 x 200 x 110mm, wit (pak 25 stuks)"	0	0	0	0	458	53	7
"Pressel Doos, enkele golf, 280 x 170 x 140mm, bruin (pak 25 stuks)"	0	0	0	0	21	2	1
"Pressel Doos, enkele golf, 300 x 300 x 300mm, wit (pak 25 stuks)"	0	0	0	0	16	1	1
"Pressel Doos, enkele golf, 330 x 225 x 150mm, wit (pak 25 stuks)"	0	0	0	0	367	28	4
"Pressel Doos, enkele golf, 350 x 250 x 150mm, bruin (pak 25 stuks)"	0	0	0	0	19	1	1
"Pressel Doos, enkele golf, 350 x 250 x 280/350mm, bruin (pak 25 stuks)"	0	0	0	0	18	1	1
"Pressel Doos, enkele golf, 355 x 250 x 250mm, wit (pak 25 stuks)"	0	0	0	0	85	4	1
"Pressel Doos, enkele golf, 370 x 370 x 370mm, bruin (pak 25 stuks)"	0	0	0	0	24	1	1
"Pressel Doos, enkele golf, 400 x 250 x 150mm, bruin (pak 25 stuks)"	0	0	0	0	17	1	1
"Pressel Doos, enkele golf, 430 x 300 x 300mm, bruin (pak 25 stuks)"	0	0	0	0	94	4	2
"Pressel Doos, enkele golf, 430x310x250mm (pak 25 stuks)"	0	0	0	0	88	4	1
"Pressel Doos, enkele golf, 450 x 400 x 150mm, bruin (pak 25 stuks)"	0	0	0	0	31	1	1
"Pressel Doos, enkele golf, 500 x 150 x 150mm, bruin (pak 20 stuks)"	0	0	0	0	65	5	1
"Pressel Doos, enkele golf, 600 x 150 x 150mm, bruin (pak 20 stuks)"	0	0	0	0	22	1	1
"Pressel Doos, enkele golf, 700 x 350 x 300mm, bruin (pak 25 stuks)"	0	0	0	0	41	1	1
"Pressel Doos, enkele golf, 800 x 500 x 500mm, bruin (pak 25 stuks)"	0	0	0	0	127	2	1
Pressel Draad tbv Label Karton (pak 1000 stuks)	0	0	0	0	14	1	1
"Pressel Envelop PE-schuimvulling zelfklevend, A3, 345 x 470mm (pak 50 stuks)"	0	0	0	0	115	4	3
"Pressel Envelop PE-schuimvulling zelfklevend, A4, 225 x 340mm (pak 100 stuks)"	0	0	0	0	34	1	1
Pressel Envelop wit 245 x 170 mm Afsluitflap 500 g/m² (pak 100 stuks)	0	0	0	0	25	1	1
Pressel Envelop wit 265 x 210 mm Afsluitflap 500 g/m² (pak 100 stuks)	0	0	0	0	83	3	2
Pressel Envelop wit 310 x 235 mm Afsluitflap 500 g/m² (pak 100 stuks)	0	0	0	0	61	2	2
Pressel Etiket wit/rood 80 x 105 mm (rol 500 stuks) BREEKBAAR	0	0	0	0	60	4	3
Pressel Flesverzenddoos voor 1 fles dubbellaags golfkarton bruin 107 x 107 x 390 mm verpakking van 20 (pak 20 stuks)	0	0	0	0	139	6	4
Pressel Flesverzenddoos voor 12 flessen dubbellaags golfkarton bruin 430 x 305 x 383 mm verpakking van 10 (pak 10 stuks)	0	0	0	0	66	1	1
Pressel Flesverzenddoos voor 2 flessen dubbellaags golfkarton bruin 205 x 105 x 360 mm verpakking van 10 (pak 10 stuks)	0	0	0	0	60	3	1
Pressel Golfkarton 500mm x 70m (rol 70 meter)	0	0	0	0	182	18	10
"Pressel Golfkarton op rolbuigzaam, 500mm x 70m (rol 70 meter)"	0	0	0	0	12	1	1
"Pressel Golfkarton, 1200mm x 70m (rol 70 meter)"	0	0	0	0	185	7	3
"Pressel Golfkarton, 1400mm x 70m (rol 70 meter)"	0	0	0	0	91	4	2
"Pressel Golfkarton, 700mm x 70m (rol 70 meter)"	0	0	0	0	206	15	5
"Pressel Golfkarton, 800mm x 70m (rol 70 meter)"	0	0	0	0	18	1	1
"Pressel Gripzakje Beschrijfbaar, 160 x 220mm (pak 1000 stuks)"	0	0	0	0	96	3	3
"Pressel Gripzakje Beschrijfbaar, 70 x 100mm (pak 1000 stuks)"	0	0	0	0	22	3	3
"Pressel Gripzakje Druksluiting 400x600mm, 90 micrometer (pak 250 stuks)"	0	0	0	0	65	1	1
"Pressel Gripzakje Druksluiting beschrijfbaar, 60 x 80mm, 50 micrometer (pak 1000 stuks)"	0	0	0	0	11	2	2
"Pressel Gripzakje Druksluiting euroloch, 100x150mm (pak 1000 stuks)"	0	0	0	0	14	1	1
"Pressel Gripzakje Druksluiting euroloch, 160x220mm (pak 1000 stuks)"	0	0	0	0	25	1	1
"Pressel Gripzakje Druksluiting euroloch, 60x80mm (pak 1000 stuks)"	0	0	0	0	61	10	2
"Pressel Gripzakje Druksluiting, 120x170mm (pak 1000 stuks)"	0	0	0	0	94	3	3
"Pressel Gripzakje, 120 x 170mm (pak 1000 stuks)"	0	0	0	0	15	1	1
"Pressel Gripzakje, 250 x 350mm (pak 1000 stuks)"	0	0	0	0	46	1	1
"Pressel Gripzakje, 60 x 80mm (pak 1000 stuks)"	0	0	0	0	3	1	1
"Pressel Gripzakje, 70 x 100mm (pak 1000 stuks)"	0	0	0	0	38	6	3
"Pressel Gripzakje, 80 x 120mm (pak 1000 stuks)"	0	0	0	0	24	3	1
"Pressel Kartonnen envelop met steeksluiting, 245x170mm (pak 100 stuks)"	0	0	0	0	24	1	1
"Pressel Kartonnen envelop met steeksluiting, 265x210mm (pak 100 stuks)"	0	0	0	0	25	1	1
"Pressel Kartonnen envelop voor 1 DVD, zelfklevend (pak 25 stuks)"	0	0	0	0	144	24	5
Pressel Kartonnen envelop zelfklevend bruin 265x210mm (pak 100 stuks)	0	0	0	0	27	1	1
Pressel Kartonnen envelop zelfklevend bruin 345x245mm (pak 100 stuks)	0	0	0	0	210	7	2
Pressel Kartonnen envelop zelfklevend bruin 370x285mm (pak 50 stuks)	0	0	0	0	76	3	1
Pressel Kartonnen envelop zelfklevend wit 348x245mm (doos 100 stuks)	0	0	0	0	210	6	5
"Pressel Kartonnen envelop zelfklevend, 265x210mm, wit (doos 100 stuks)"	0	0	0	0	251	9	3
"Pressel Kartonnen envelop zelfklevend, 450x315mm, wit (doos 50 stuks)"	0	0	0	0	32	1	1
"Pressel Kartonnen enveloppen, 229 x 162mm, zonder venster, zelfklevend (pak 25 stuks)"	0	0	0	0	53	8	4
"Pressel Kartonnen opbergdoos, A4, vergrendelbaar deksel, bruin, 370 x 500 x 350 mm (pak 10 stuks)"	0	0	0	0	46	2	1
"Pressel Kartonnen verhuisdoos, golfkarton, dubbellaags, afsluitend deksel, 370 x 650 x 350 mm, bruin (pak 10 stuks)"	0	0	0	0	44	2	1
"Pressel Kartonnen verzenddoos, golfkarton, vergrendelbaar deksel, 85 x 325 x 250 mm, bruin (pak 25 stuks)"	0	0	0	0	70	7	1
"Pressel Klapdekseldoos A3, 430 x 307 x 100mm, wit (pak 20 stuks)"	0	0	0	0	179	8	4
"Pressel Klapdekseldoos A4, 307 x 220 x 100mm, wit (pak 20 stuks)"	0	0	0	0	59	4	3
"Pressel Klapdekseldoos A4, 307 x 220 x 50mm, bruin (pak 20 stuks)"	0	0	0	0	37	3	2
"Pressel Klapdekseldoos A5, 220 x 157 x 100mm, wit (pak 20 stuks)"	0	0	0	0	39	4	3
"Pressel Klapdekseldoos A5, 220 x 157 x 50mm, bruin (pak 20 stuks)"	0	0	0	0	79	11	6
"Pressel Krimpfolie Transparant 150 m, 90 mm (pak 32 x 150 meter)"	0	0	0	0	82	1	1
Pressel Krimpfolie Transparant 700x450 mm (pak 6 x 700 meter)	0	0	0	0	103	1	1
"Pressel Kunststof koker, 800-1200mm"	0	0	0	0	17	1	1
"Pressel Kunststof koker, 800-1200mm (pak 3 stuks)"	0	0	0	0	43	1	1
"Pressel Label Karton, 40 x 80mm (pak 1000 stuks)"	0	0	0	0	59	1	1
"Pressel Label Karton, 70 x 140mm (pak 1000 stuks)"	0	0	0	0	77	1	1
Pressel Langverpakking enkele golf bruin 1000 x 100 x 100mm (pak 20 stuks)	0	0	0	0	165	13	3
Pressel Langverpakking enkele golf bruin 800 x 100 x 100mm (pak 20 stuks)	0	0	0	0	22	2	1
Pressel Luchtkussenenvelop bruin 230 x 340 mm Zelfklevend (pak 100 stuks)	0	0	0	0	38	1	1
Pressel Luchtkussenenvelop wit 220 x 335 mm Zelfklevend (pak 50 stuks)	0	0	0	0	30	1	1
Pressel Luchtkussenenvelop wit 230 x 340 mm Zelfklevend (pak 100 stuks)	0	0	0	0	39	1	1
"Pressel Luchtkussenrol, 2 kussen"	0	0	0	0	65	5	1
"Pressel Luchtkussenrol, 4 kussen, L"	0	0	0	0	18	1	1
"Pressel Luchtkussenrol, 4 kussen, S"	0	0	0	0	31	1	1
"Pressel Monsterzak A3, 430 x 300 x 80 mm, bruin (pak 200 stuks)"	0	0	0	0	66	1	1
Pressel Natronkraftpapier 1000mm x 160m (rol 160 meter)	0	0	0	0	146	3	2
Pressel Natronkraftpapier 1000mm x 25m (rol 25 meter)	0	0	0	0	281	29	19
Pressel Natronkraftpapier 750mm x 160m (rol 160 meter)	0	0	0	0	70	2	2
Pressel Natronkraftpapier 750mm x 25m (rol 25 meter)	0	0	0	0	84	8	8
Pressel Oliepapier1000mm x 100m	0	0	0	0	200	7	4
Pressel Opbergdoos Van Golfkarton bruin 145 x 446 x 262 mm	0	0	0	0	218	7	3
Pressel Opbergdoos Van Golfkarton bruin 305 x 100 x 110 mm Transparante opbergbak met vakken (doos 40 stuks)	0	0	0	0	183	13	6
Pressel Opbergdoos Van Golfkarton bruin 305 x 150 x 110 mm Transparante opbergbak met vakken (doos 40 stuks)	0	0	0	0	77	5	2
Pressel Opbergdoos Van Golfkarton bruin 305 x 65 x 110 mm Transparante opbergbak met vakken (doos 60 stuks)	0	0	0	0	133	7	4
Pressel Opbergdoos Van Golfkarton groen 305 x 100 x 110 mm Transparante opbergbak met vakken (doos 20 stuks)	0	0	0	0	154	11	4
Pressel Opbergdoos van golfkarton bruin 305 x 65 x 110 mm (doos 60 stuks)	0	0	0	0	137	7	3
Pressel Opbergkoker voor A0 poster (pak 20 stuks)	0	0	0	0	20	1	1
Pressel Opbergkoker voor A1 poster (pak 20 stuks)	0	0	0	0	114	6	4
Pressel Opbergkoker voor A2 poster (pak 20 stuks)	0	0	0	0	79	6	1
Pressel Opbergset 10 x ombouw met laden (pak 30 stuks)	0	0	0	0	35	1	1
Pressel Opbergstandaard voor posters	0	0	0	0	123	8	5
Pressel Open Voorraaddoos 500 x 240 x 235mm (pak 20 stuks)	0	0	0	0	182	5	2
Pressel Open Voorraaddoos met 3 vakjes (pak 20 stuks)	0	0	0	0	28	1	1
Pressel Open Voorraaddoos met 6 vakjes (pak 10 stuks)	0	0	0	0	123	4	4
Pressel Open Voorraaddoos met 8 vakjes (pak 10 stuks)	0	0	0	0	631	27	11
"Pressel Open Voorraaddoos, 305 x 100 x 110mm, blauw (pak 20 stuks)"	0	0	0	0	362	26	7
"Pressel Open Voorraaddoos, 305 x 100 x 110mm, geel (pak 20 stuks)"	0	0	0	0	13	1	1
"Pressel Open Voorraaddoos, 305 x 100 x 110mm, rood (pak 20 stuks)"	0	0	0	0	55	4	2
"Pressel Open Voorraaddoos, 305 x 150 x 110mm, blauw (pak 20 stuks)"	0	0	0	0	47	3	1
"Pressel Open Voorraaddoos, 305 x 150 x 110mm, geel (pak 20 stuks)"	0	0	0	0	46	3	1
"Pressel Open Voorraaddoos, 305 x 200 x 110mm, blauw (pak 20 stuks)"	0	0	0	0	107	6	3
"Pressel Open Voorraaddoos, 305 x 200 x 110mm, groen (pak 20 stuks)"	0	0	0	0	109	6	1
"Pressel Open Voorraaddoos, 305 x 65 x 110mm, groen (pak 30 stuks)"	0	0	0	0	82	4	2
"Pressel Open Voorraaddoos, 305 x 65 x 110mm, rood (pak 30 stuks)"	0	0	0	0	20	1	1
"Pressel Open Voorraaddoos, 400 x 190 x 235mm (pak 20 stuks)"	0	0	0	0	176	5	4
Pressel Opvulmateriaal Soft-Fill 15 liter (pak 15 liter)	0	0	0	0	91	19	13
"Pressel Opvulpapier, 1000mm x 300m"	0	0	0	0	26	1	1
"Pressel Opvulpapier, 500mm x 300m"	0	0	0	0	444	30	16
"Pressel Ordner-verzend-box met zelfklevende sluiting, bruin (pak 20 stuks)"	0	0	0	0	94	5	5
Pressel Paklijstenvelop 241 x 136 mm DIN lang Plastic Zelfklevend (pak 250 stuks)	0	0	0	0	22	1	1
"Pressel Paraatdoos A4, 305 x 215 x 24mm (verpakking 25 stuks) Briefpostdoos"	0	0	0	0	117	10	3
"Pressel Paraatdoos A4, 305 x 215 x 44mm (pak 25 stuks)"	0	0	0	0	24	2	1
"Pressel Paraatdoos A5, 236 x 167 x 44mm (pak 25 stuks)"	0	0	0	0	11	1	1
"Pressel Paraatdoos, 215 x 155 x 105 mm, wit (pak 25 stuks)"	0	0	0	0	30	1	1
"Pressel Paraatdoos, 220 x 120 x 50 mm, bruin (pak 25 stuks)"	0	0	0	0	53	4	1
"Pressel Paraatdoos, 305 x 215 x 100mm (pak 20 stuks)"	0	0	0	0	46	2	2
"Pressel Paraatdoos, 330 x 250 x 50 mm, wit (pak 20 stuks)"	0	0	0	0	28	1	1
Pressel Plastic Zak Druiksluiting 160 x 220 mm Polyethyleen (pak 500 stuks)	0	0	0	0	39	1	1
Pressel Platte beschermdoos voor A1 poster (pak 5 stuks)	0	0	0	0	33	1	1
Pressel Postpakketdoos bruin 220 x 155 x 44mm (pak 25 stuks)	0	0	0	0	114	14	2
Pressel Postpakketdoos bruin 430 x 300 x 180mm (pak 25 stuks)	0	0	0	0	98	4	3
